label,scraped_label,fixed_url,scraped_url,sign_variant,signer_number,video_url_ext,video_url_root,number_in_label,letter
PROMOÇÃO,PROMOÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROMO%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROMO%C3%87%C3%83O.mp4,1,1,mp4,videos,False,P
PRONTO,PRONTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PRONTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PRONTO.mp4,1,1,mp4,videos,False,P
PROPÓSITO,PROPÓSITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROP%C3%93SITO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROP%C3%93SITO.mp4,1,1,mp4,videos,False,P
PROPOSTA,PROPOSTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROPOSTA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROPOSTA.mp4,1,1,mp4,videos,False,P
PRÓPRIO,PRÓPRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PR%C3%93PRIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PR%C3%93PRIO.mp4,1,1,mp4,videos,False,P
PROVA,PROVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVA.mp4,1,1,mp4,videos,False,P
PROVAR,PROVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVAR.mp4,1,1,mp4,videos,False,P
PROVOCAR,PROVOCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVOCAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PROVOCAR.mp4,1,1,mp4,videos,False,P
PSICOLOGIA,PSICOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PSICOLOGIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PSICOLOGIA.mp4,1,1,mp4,videos,False,P
PSICOPATIA,PSICOPATIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PSICOPATIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PSICOPATIA.mp4,1,1,mp4,videos,False,P
PUBLICAR,PUBLICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUBLICAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUBLICAR.mp4,1,1,mp4,videos,False,P
PUC,PUC,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC.mp4,1,1,mp4,videos,False,P
PUC,PUC-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC2.mp4,2,1,mp4,videos,True,P
PUC,PUC-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PUC3.mp4,3,1,mp4,videos,True,P
PULAR,PULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR.mp4,1,1,mp4,videos,False,P
PULAR-CORDA,PULAR-CORDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR-CORDA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR-CORDA.mp4,1,1,mp4,videos,False,P
PULAR,PULAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULAR2.mp4,2,1,mp4,videos,True,P
PULSAR,PULSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULSAR.mp4,1,1,mp4,videos,False,P
PULSEIRA,PULSEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULSEIRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PULSEIRA.mp4,1,1,mp4,videos,False,P
PURO,PURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PURO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PURO.mp4,1,1,mp4,videos,False,P
PERNAMBUCO,PERNAMBUCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECIFE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECIFE.mp4,1,1,mp4,videos,False,P
PRAGMÁTICA,PRAGMÁTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEM%C3%82NTICA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEM%C3%82NTICA.mp4,1,1,mp4,videos,False,P
PARÂMETROS,PARÂMETROS,https://videos.nals.cce.ufsc.br/SignBank/Vídeos/PARÂMETROS.mp4,https://levantelab.storage.googleapis.com/libras/gerais/Jv36xUAYYBflF1byaCEjRK7svECtRAnQnv4GuTuE.mp4,1,2,mp4,levantelab,False,P
PRA-QUÊ,PRA-QUÊ,https://videos.nals.cce.ufsc.br/SignBank/Vídeos/PRA-QUÊ.mp4,https://levantelab.storage.googleapis.com/libras/gerais/SwYL1O6t7lpwQSkNWMm6MvBza8Bg2SRqrtHY6X0u.mp4,1,2,mp4,levantelab,False,P
PASSAR-FERRO,PASSAR-FERRO,https://objetos.sites.ufsc.br/libras/gerais/eQ4FpMIGm319x5SEXqupkmTtI6lI9KkGUtGSYz46.mp4,https://objetos.sites.ufsc.br/libras/gerais/eQ4FpMIGm319x5SEXqupkmTtI6lI9KkGUtGSYz46.mp4,1,1,mp4,objetos,False,P
PODER,PODER,https://objetos.sites.ufsc.br/libras/gerais/dAC3AsJV2qOI97Gk4xmtOfqBP2Rc8wttfL3hgHKM.mov,https://objetos.sites.ufsc.br/libras/gerais/dAC3AsJV2qOI97Gk4xmtOfqBP2Rc8wttfL3hgHKM.mov,1,1,mov,objetos,False,P
QUALQUER,QUALQUER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUALQUER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUALQUER.mp4,1,1,mp4,videos,False,Q
QUATRO,QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUATRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUATRO.mp4,1,1,mp4,videos,False,Q
QUADRA,QUADRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRA.mp4,1,1,mp4,videos,False,Q
QUADRADO,QUADRADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRADO.mp4,1,1,mp4,videos,False,Q
QUADRIGÊMEOS,QUADRIGÊMEOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRIG%C3%8AMEOS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRIG%C3%8AMEOS.mp4,1,1,mp4,videos,False,Q
QUADRO,QUADRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUADRO.mp4,1,1,mp4,videos,False,Q
QUÁDRUPLO,QUÁDRUPLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%81DRUPLO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%81DRUPLO.mp4,1,1,mp4,videos,False,Q
QUAL,QUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUAL.mp4,1,1,mp4,videos,False,Q
QUALIDADE,QUALIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUALIDADE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUALIDADE.mp4,1,1,mp4,videos,False,Q
QUANTO,QUANTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUANTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUANTO.mp4,1,1,mp4,videos,False,Q
QUARTA-FEIRA,QUARTA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTA-FEIRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTA-FEIRA.mp4,1,1,mp4,videos,False,Q
QUARTA-SÉRIE,QUARTA-SÉRIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTA-S%C3%89RIE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTA-S%C3%89RIE.mp4,1,1,mp4,videos,False,Q
QUARTO,QUARTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUARTO.mp4,1,1,mp4,videos,False,Q
QUASE,QUASE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUASE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUASE.mp4,1,1,mp4,videos,False,Q
QUE-HORA,QUE-HORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUE-HORA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUE-HORA.mp4,1,1,mp4,videos,False,Q
QUEBRAR,QUEBRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEBRAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEBRAR.mp4,1,1,mp4,videos,False,Q
QUEIJO,QUEIJO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEIJO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEIJO.mp4,1,1,mp4,videos,False,Q
QUEIXO,QUEIXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEIXO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUEIXO.mp4,1,1,mp4,videos,False,Q
QUÊNIA,QUÊNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%8ANIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%8ANIA.mp4,1,1,mp4,videos,False,Q
QUENTE,QUENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUENTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUENTE.mp4,1,1,mp4,videos,False,Q
QUERER,QUERER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUERER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUERER.mp4,1,1,mp4,videos,False,Q
QUERER-NÃO,QUERER-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUERER-N%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUERER-N%C3%83O.mp4,1,1,mp4,videos,False,Q
QUIETO,QUIETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUIETO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUIETO.mp4,1,1,mp4,videos,False,Q
QUÍMICA,QUÍMICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%8DMICA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QU%C3%8DMICA.mp4,1,1,mp4,videos,False,Q
QUINTA-SÉRIE,QUINTA-SÉRIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUINTA-S%C3%89RIE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUINTA-S%C3%89RIE.mp4,1,1,mp4,videos,False,Q
QUINZENA,QUINZENA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUINZENA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/QUINZENA.mp4,1,1,mp4,videos,False,Q
QUINTA-FEIRA,QUINTA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/Vídeos/QUINTA-FEIRA.mp4,https://levantelab.storage.googleapis.com/libras/gerais/Kki6ZKnpxIJNyTMk7QcNvQ0OmOof7FTwHFfOReCZ.mp4,1,2,mp4,levantelab,False,Q
QUAL,QUAL-2,https://objetos.sites.ufsc.br/libras/gerais/8R4cqIDcJXxV5buh2GNwLy8CfBUR5MaHu48zoGsM.mp4,https://objetos.sites.ufsc.br/libras/gerais/8R4cqIDcJXxV5buh2GNwLy8CfBUR5MaHu48zoGsM.mp4,2,1,mp4,objetos,True,Q
QUARTO,QUARTO-2,https://objetos.sites.ufsc.br/libras/gerais/adzwMDkBiAeftYQ2i0bY5Xsetd1ulaX5K6JMYSJM.mp4,https://objetos.sites.ufsc.br/libras/gerais/adzwMDkBiAeftYQ2i0bY5Xsetd1ulaX5K6JMYSJM.mp4,2,1,mp4,objetos,True,Q
QUERER-NÃO,QUERER-NÃO-2,https://objetos.sites.ufsc.br/libras/gerais/I021pwWFtHqpgspqKCpiS5Q8quymB9urO9wfJCru.mov,https://objetos.sites.ufsc.br/libras/gerais/I021pwWFtHqpgspqKCpiS5Q8quymB9urO9wfJCru.mov,2,1,mov,objetos,True,Q
QUERER,QUERER-2,https://objetos.sites.ufsc.br/libras/gerais/HWQBq7whvIWSxzN3HHii6xk0Npu0qUTxJBZiMPeI.mov,https://objetos.sites.ufsc.br/libras/gerais/HWQBq7whvIWSxzN3HHii6xk0Npu0qUTxJBZiMPeI.mov,2,1,mov,objetos,True,Q
RÁPIDO,RÁPIDO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO2.mp4,2,1,mp4,videos,True,R
ROUBAR,ROUBAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUBAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUBAR.mp4,1,1,mp4,videos,False,R
RECIFE,RECIFE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PERNAMBUCO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PERNAMBUCO.mp4,1,1,mp4,videos,False,R
RÃ,RÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%83.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%83.mp4,1,1,mp4,videos,False,R
RÁDIO,RÁDIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81DIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81DIO.mp4,1,1,mp4,videos,False,R
RAIVA,RAIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAIVA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAIVA.mp4,1,1,mp4,videos,False,R
RAIVA,RAIVA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAIVA2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAIVA2.mp4,2,1,mp4,videos,True,R
RALHAR,RALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RALHAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RALHAR.mp4,1,1,mp4,videos,False,R
RÁPIDO,RÁPIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO.mp4,1,1,mp4,videos,False,R
RASGAR,RASGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RASGAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RASGAR.mp4,1,1,mp4,videos,False,R
RATO,RATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RATO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RATO.mp4,1,1,mp4,videos,False,R
RATO,RATO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RATO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RATO2.mp4,2,1,mp4,videos,True,R
RAZÃO,RAZÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAZ%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RAZ%C3%83O.mp4,1,1,mp4,videos,False,R
RECEBER,RECEBER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECEBER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECEBER.mp4,1,1,mp4,videos,False,R
RECLAMAR,RECLAMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECLAMAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECLAMAR.mp4,1,1,mp4,videos,False,R
RECLAMAR,RECLAMAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECLAMAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECLAMAR2.mp4,2,1,mp4,videos,True,R
RECUPERAÇÃO,RECUPERAÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECUPERA%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECUPERA%C3%87%C3%83O.mp4,1,1,mp4,videos,False,R
RECURSO,RECURSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECURSO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RECURSO.mp4,1,1,mp4,videos,False,R
REDE-SOCIAL,REDE-SOCIAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REDE-SOCIAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REDE-SOCIAL.mp4,1,1,mp4,videos,False,R
REFERÊNCIA,REFERÊNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFER%C3%8ANCIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFER%C3%8ANCIA.mp4,1,1,mp4,videos,False,R
REFLETIR,REFLETIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFLETIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFLETIR.mp4,1,1,mp4,videos,False,R
REFORMAR,REFORMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFORMAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFORMAR.mp4,1,1,mp4,videos,False,R
REFRIGERANTE,REFRIGERANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFRIGERANTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFRIGERANTE.mp4,1,1,mp4,videos,False,R
REFRIGERANTE,REFRIGERANTE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFRIGERANTE2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REFRIGERANTE2.mp4,2,1,mp4,videos,True,R
REGIÃO,REGIÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGI%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGI%C3%83O.mp4,1,1,mp4,videos,False,R
REGRA,REGRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGRA.mp4,1,1,mp4,videos,False,R
REGREDIR,REGREDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGREDIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REGREDIR.mp4,1,1,mp4,videos,False,R
REI,REI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REI.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REI.mp4,1,1,mp4,videos,False,R
REITOR,REITOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REITOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REITOR.mp4,1,1,mp4,videos,False,R
REIVINDICAR,REIVINDICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REIVINDICAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REIVINDICAR.mp4,1,1,mp4,videos,False,R
RELACIONAR,RELACIONAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELACIONAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELACIONAR.mp4,1,1,mp4,videos,False,R
RELATÓRIO,RELATÓRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELAT%C3%93RIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELAT%C3%93RIO.mp4,1,1,mp4,videos,False,R
RELIGIÃO,RELIGIÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELIGI%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RELIGI%C3%83O.mp4,1,1,mp4,videos,False,R
RELÓGIO,RELÓGIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REL%C3%93GIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REL%C3%93GIO.mp4,1,1,mp4,videos,False,R
REMÉDIO,REMÉDIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO.mp4,1,1,mp4,videos,False,R
REMÉDIO-BOCA,REMÉDIO-BOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-BOCA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-BOCA.mp4,1,1,mp4,videos,False,R
REMÉDIO-OLHO,REMÉDIO-OLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-OLHO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-OLHO.mp4,1,1,mp4,videos,False,R
REMÉDIO-ORELHA,REMÉDIO-ORELHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-ORELHA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-ORELHA.mp4,1,1,mp4,videos,False,R
REMEMORAR,REMEMORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REMEMORAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REMEMORAR.mp4,1,1,mp4,videos,False,R
REMO,REMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REMO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REMO.mp4,1,1,mp4,videos,False,R
RENAULT,RENAULT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENAULT.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENAULT.mp4,1,1,mp4,videos,False,R
RENDER,RENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENDER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENDER.mp4,1,1,mp4,videos,False,R
REPOLHO,REPOLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOLHO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOLHO.mp4,1,1,mp4,videos,False,R
REPOSITÓRIO,REPOSITÓRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOSIT%C3%93RIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOSIT%C3%93RIO.mp4,1,1,mp4,videos,False,R
REPRESENTAR,REPRESENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPRESENTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPRESENTAR.mp4,1,1,mp4,videos,False,R
REPROVAR,REPROVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPROVAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPROVAR.mp4,1,1,mp4,videos,False,R
REPÚBLICA-DOMINICANA,REPÚBLICA-DOMINICANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-DOMINICANA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-DOMINICANA.mp4,1,1,mp4,videos,False,R
REPÚBLICA-TCHECA,REPÚBLICA-TCHECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-TCHECA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-TCHECA.mp4,1,1,mp4,videos,False,R
REQUEIJÃO,REQUEIJÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REQUEIJ%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REQUEIJ%C3%83O.mp4,1,1,mp4,videos,False,R
RESOLVER,RESOLVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESOLVER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESOLVER.mp4,1,1,mp4,videos,False,R
RESPEITO,RESPEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO.mp4,1,1,mp4,videos,False,R
RESPEITO,RESPEITO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO2.mp4,2,1,mp4,videos,True,R
